FullPathName,ID,CredentialNumber,VersionID,VersionName,CompanyName,CompanyAddress,CertificationName,CertificationAddress,CredentialState,EffectiveCredentialTime,MaturityCredentialTime,AffirmAddress,Range,Expression,Contents,CreateCredentialTime,UpdateCredentialTime,UpdateStateTime,CreateBy,IsIssued,CertidficationName,OwnerRole,UserID,IsCanPause,IsCanCancel,IsCanLogout,IsCanRecovery,OtherCredentialState,RankNumber,CredentialStateName,IsIssuedName
/广东省/惠州市,70d63df1-09bb-4d6a-b5c0-d31ddc630ed4,CSAIII-00918IIIMS0052702,2,《信息化和工业化融合管理体系 要求》（GB/T 23001-2017）,TCL集团股份有限公司,广东省惠州市仲恺高新技术开发区十九号小区,北京国金衡信认证有限公司,北京市海淀区大柳树路17号富海国际港,1,2018-11-26,2021-11-26,,基于计算机集成制造(CIM)平台的高效生产管理能力,,,2018-11-27,2018-11-27,,{466c6362-fbf5-4f32-99d9-7a1929545529},1,北京国金衡信认证有限公司,CSAIII-009,{dd0ab9eb-5957-4289-9661-47ea248bf902},0,0,0,0,4,1,有效,是
/安徽省/合肥市,9e259be9-5558-4943-b206-54d6e964dce5,CSAIII-00617IIIMS0015401,1,《信息化和工业化融合管理体系要求（试行）》（工业和信息化部公告 2014年第3号）,TCL家用电器（合肥）有限公司,合肥经开区云湖路10号TCL产业园,中国船级社质量认证公司,北京市东黄城根南街40号,1,2017-09-21,2020-09-21,,精准高效的供应链协同能力,,,2017-09-21,2018-11-14,2017-09-21,{466c6362-fbf5-4f32-99d9-7a1929545529},1,中国船级社质量认证公司,CSAIII-006,{50258997-4794-487e-930d-939a517d7973},0,0,0,0,,2,有效,是
/广东省/惠州市,941aa63a-4e47-40eb-80d6-b9bfc9af7f35,CSAIII-00317IIIMS0013401,1,《信息化和工业化融合管理体系要求（试行）》（工业和信息化部公告 2014年第3号）,TCL-罗格朗国际电工（惠州）有限公司,广东省惠州市仲恺高新区和畅六路东39号B1-B3厂房,工业和信息化部电子第五研究所 广州赛宝认证中心服务有限公司,广东省广州市天河区东莞庄路110号,1,2017-03-23,2020-03-23,,营销资源的整合与管控能力,,,2017-03-23,2017-03-23,2017-03-23,{466c6362-fbf5-4f32-99d9-7a1929545529},1,工业和信息化部电子第五研究所 广州赛宝认证中心服务有限公司,CSAIII-003,{98f6c4c1-cd2c-4210-924e-5974881a2019},0,0,0,0,,3,有效,是
/广东省/惠州市,b22d0bc7-ade5-4700-9807-b6c77e7dd77b,CSAIII-00317IIIMS0018201,1,《信息化和工业化融合管理体系要求（试行）》（工业和信息化部公告 2014年第3号）,TCL王牌电器（惠州）有限公司,广东省惠州市仲恺高新区惠风四路78号TCL液晶产业园,工业和信息化部电子第五研究所 广州赛宝认证中心服务有限公司,广东省广州市天河区东莞庄路110号,1,2017-06-13,2020-06-13,,技术研发与产品创新管控能力，智能仓储能力,,,2017-06-13,2018-09-07,2017-06-13,{466c6362-fbf5-4f32-99d9-7a1929545529},1,工业和信息化部电子第五研究所 广州赛宝认证中心服务有限公司,CSAIII-003,{653d4b43-cb12-401e-a1ef-8f8c0f832b28},0,0,0,0,,4,有效,是
/江苏省/无锡市,50b5711f-ead1-413b-b638-1e28e7f5e7ef,CSAIII-00318IIIMS0071101,2,《信息化和工业化融合管理体系 要求》（GB/T 23001-2017）,阿尔法（江阴）沥青有限公司,江阴经济开发区石庄园区,工业和信息化部电子第五研究所 广州赛宝认证中心服务有限公司,广东省广州市天河区东莞庄路110号,1,2018-12-12,2021-12-12,,沥青、燃料油等石油炼化产品优质高效交付能力,,,2018-12-12,2018-12-12,,{466c6362-fbf5-4f32-99d9-7a1929545529},1,工业和信息化部电子第五研究所 广州赛宝认证中心服务有限公司,CSAIII-003,{e07b0573-2285-4b41-b0b0-40ccb85f2057},0,0,0,0,,5,有效,是
/福建省/漳州市,e5e5098f-825e-44e5-acc4-4401cba32db5,CSAIII-00418IIIMS0033501,2,《信息化和工业化融合管理体系 要求》（GB/T 23001-2017）,阿斯福特纺织（漳州）有限公司,漳州台商投资区福龙工业园,中国电子技术标准化研究院,北京市东城区安定门东大街1号,1,2018-07-18,2021-07-18,,生产过程管控能力,,,2018-07-18,2018-07-18,,{466c6362-fbf5-4f32-99d9-7a1929545529},1,中国电子技术标准化研究院,CSAIII-004,{d17e6263-9e11-4643-a885-e40bcd4bbf3f},0,0,0,0,,6,有效,是
/江苏省/常州市,5d2cec9f-ff28-46ca-bd96-d86e8d1fb35c,CSAIII-00317IIIMS0027601,1,《信息化和工业化融合管理体系要求（试行）》（工业和信息化部公告 2014年第3号）,埃马克（中国）机械有限公司,江苏省常州市坛经济开发区南二环东路 2888号,工业和信息化部电子第五研究所 广州赛宝认证中心服务有限公司,广东省广州市天河区东莞庄路110号,1,2017-12-09,2020-12-09,,产供销协同管控能力,,,2017-12-11,2017-12-11,2017-12-11,{466c6362-fbf5-4f32-99d9-7a1929545529},1,工业和信息化部电子第五研究所 广州赛宝认证中心服务有限公司,CSAIII-003,{ee08f11f-a081-433f-85f4-43ec5a395e40},0,0,0,0,,7,有效,是
/广东省/深圳市,fa138105-684c-4643-a4b0-b60347974c76,CSAIII-00417IIIMS0011501,1,《信息化和工业化融合管理体系要求（试行）》（工业和信息化部公告 2014年第3号）,艾美特电器（深圳）有限公司,深圳市宝安区石岩街道黄峰岭工业区,中国电子技术标准化研究院,北京市东城区安定门东大街1号,1,2017-07-28,2020-07-28,北京市东城区安定门东大街1号,研发和生产协同能力,,,2017-07-28,2017-07-31,2017-07-31,{466c6362-fbf5-4f32-99d9-7a1929545529},1,中国电子技术标准化研究院,CSAIII-004,{c8ab2c26-db73-40fb-9c4d-955fb891d262},0,0,0,0,,8,有效,是
/福建省/厦门市,205f6fc4-5f28-4e5a-b340-4e2b9198d279,CSAIII-00618IIIMS0053601,2,《信息化和工业化融合管理体系 要求》（GB/T 23001-2017）,艾普偏光科技（厦门）有限公司,厦门市海沧区后祥南路128号之三第二层、第三层A区及第四层,中国船级社质量认证公司,北京市东黄城根南街40号,1,2018-12-12,2021-12-12,,个性化定制镜片的高效交付能力,,,2018-12-12,2018-12-12,,{466c6362-fbf5-4f32-99d9-7a1929545529},1,中国船级社质量认证公司,CSAIII-006,{a3fbea05-3200-498e-8e88-d0774b859e6a},0,0,0,0,,9,有效,是
/广东省/深圳市,d22f4009-7794-493a-b3c7-43f4ba301b05,CSAIII-00418IIIMS0063301,2,《信息化和工业化融合管理体系 要求》（GB/T 23001-2017）,艾威尔电路（深圳）有限公司,广东省深圳市宝安区松岗街道燕川社区兴达路9号,中国电子技术标准化研究院,北京市东城区安定门东大街1号,1,2018-12-29,2021-12-29,,财务业务一体化管控能力,,,2018-12-29,2018-12-29,,{466c6362-fbf5-4f32-99d9-7a1929545529},1,中国电子技术标准化研究院,CSAIII-004,{41d1cc81-100c-41e5-9818-2c686b65bd21},0,0,0,0,,10,有效,是
/浙江省/宁波市,7140a29a-e2e9-4ad2-bd3f-3054d0b13799,CSAIII-00319IIIMS0078601,2,《信息化和工业化融合管理体系 要求》（GB/T 23001-2017）,爱柯迪股份有限公司,宁波市江北区金山路588号,工业和信息化部电子第五研究所 广州赛宝认证中心服务有限公司,广东省广州市天河区东莞庄路110号,1,2019-01-21,2022-01-21,广东省广州市天河区东莞庄路110号,精益数字化工厂生产管控能力,,,2019-01-21,2019-01-21,,{466c6362-fbf5-4f32-99d9-7a1929545529},1,工业和信息化部电子第五研究所 广州赛宝认证中心服务有限公司,CSAIII-003,{013c5ef2-a25b-46fa-8fec-423bdc3f6153},0,0,0,0,,11,有效,是
/福建省/泉州市,82cdb2e5-e928-4ddd-af07-50d075e1831f,CSAIII-00917IIIMS0013101,2,《信息化和工业化融合管理体系 要求》（GB/T 23001-2017）,爱谱乐科技有限公司,福建省泉州市惠安县城南工业区324国道复线,北京国金衡信认证有限公司,北京市海淀区大柳树路17号富海国际港,1,2017-09-02,2020-09-02,,全屋定制家居的设计制造一体化管控能力,,,2017-09-04,2018-12-19,2017-09-04,{466c6362-fbf5-4f32-99d9-7a1929545529},1,北京国金衡信认证有限公司,CSAIII-009,{e6d9466f-c822-4fc5-9fb4-929ef99bea32},0,0,0,0,,12,有效,是
/福建省/宁德市,82a4749d-14d9-426e-abd0-5db89cf684b1,CSAIII-00218IIIMS0016101,2,《信息化和工业化融合管理体系 要求》（GB/T 23001-2017）,安波电机（宁德）有限公司,福建省宁德市东侨经济开发区工业集中区漳湾工业园金湾路9号,工业和信息化部电信研究院（现中国信息通信研究院） 泰尔认证中心,北京市海淀区花园北路52号,1,2018-05-26,2021-05-26,,产供销协同运作能力,,,2018-05-28,2018-05-28,,{466c6362-fbf5-4f32-99d9-7a1929545529},1,工业和信息化部电信研究院（现中国信息通信研究院） 泰尔认证中心,CSAIII-002,{42431120-e9ee-4e3c-9c53-07a70fb228ab},0,0,0,0,,13,有效,是
/北京市/北京市,3d770c02-698e-4650-b352-9e8b3b3e12eb,CSAIII-00918IIIMS0045201,1,《信息化和工业化融合管理体系要求（试行）》（工业和信息化部公告 2014年第3号）,安东石油技术(集团）有限公司,北京市朝阳区屏翠西路8号,北京国金衡信认证有限公司,北京市海淀区大柳树路17号富海国际港,1,2018-10-10,2021-10-10,,集团财务业务一体化管控能力,,,2018-10-10,2018-10-10,,{466c6362-fbf5-4f32-99d9-7a1929545529},1,北京国金衡信认证有限公司,CSAIII-009,{91fa3f24-f9da-4895-b6d9-79b019290521},0,0,0,0,,14,有效,是
/福建省/宁德市,46f61332-d116-4406-93d4-57de02200737,CSAIII-00218IIIMS0021501,2,《信息化和工业化融合管理体系 要求》（GB/T 23001-2017）,安发（福建）生物科技有限公司,福建省宁德市东侨经济开发区国宝路36号,工业和信息化部电信研究院（现中国信息通信研究院） 泰尔认证中心,北京市海淀区花园北路52号,1,2018-11-22,2021-11-22,,营养保健品研发中试过程的精细化管控能力,,,2018-11-22,2018-11-22,,{466c6362-fbf5-4f32-99d9-7a1929545529},1,工业和信息化部电信研究院（现中国信息通信研究院） 泰尔认证中心,CSAIII-002,{4d110dc0-1ae6-48fa-8873-a683cabbee2c},0,0,0,0,,15,有效,是
/安徽省/池州市,1eff1f3f-9623-4347-8eb8-8d37b56c3614,CSAIII-00418IIIMS0051501,2,《信息化和工业化融合管理体系 要求》（GB/T 23001-2017）,安徽艾可蓝环保股份有限公司,安徽省池州高新技术产业开发区,中国电子技术标准化研究院,北京市东城区安定门东大街1号,1,2018-11-30,2021-11-30,,发动机尾气后处理产品的产供销财一体化管控能力,,,2018-11-30,2018-11-30,,{466c6362-fbf5-4f32-99d9-7a1929545529},1,中国电子技术标准化研究院,CSAIII-004,{27ea7f53-ce74-41b3-99c3-d713adde03e2},0,0,0,0,,16,有效,是
/安徽省/亳州市,b44893f6-0c80-4674-a033-3175b7f1b222,CSAIII-00518IIIMS0023201,2,《信息化和工业化融合管理体系 要求》（GB/T 23001-2017）,安徽爱家食品有限公司,安徽省亳州市涡阳县马店集镇工业园区,上海质量管理科学研究院  上海质量体系审核中心,上海市武夷路258号,1,2018-12-21,2021-12-21,,订单快速响应和交付管控能力,,,2018-12-21,2018-12-21,,{466c6362-fbf5-4f32-99d9-7a1929545529},1,上海质量管理科学研究院  上海质量体系审核中心,CSAIII-005,{68152c17-06d5-4ba1-807f-14f5b9611f2e},0,0,0,0,,17,有效,是
/安徽省/芜湖市,cef18726-539c-45ac-b862-28fa2536533a,CSAIII-00418IIIMS0051601,2,《信息化和工业化融合管理体系 要求》（GB/T 23001-2017）,安徽爱瑞特新能源专用汽车股份有限公司,安徽省芜湖市繁昌县经济开发区,中国电子技术标准化研究院,北京市东城区安定门东大街1号,1,2018-11-30,2021-11-30,,精准高效的远程运维服务管控能力,,,2018-11-30,2018-11-30,,{466c6362-fbf5-4f32-99d9-7a1929545529},1,中国电子技术标准化研究院,CSAIII-004,{0c550c9b-6fa4-415f-9b6a-d8d789400ec9},0,0,0,0,,18,有效,是
/安徽省/合肥市,11b91c24-9fc5-43f8-a471-0a2a1a625e5e,CSAIII-00218IIIMS0019701,2,《信息化和工业化融合管理体系 要求》（GB/T 23001-2017）,安徽安凯汽车股份有限公司,合肥市包河区花园大道99号,工业和信息化部电信研究院（现中国信息通信研究院） 泰尔认证中心,北京市海淀区花园北路52号,1,2018-09-26,2021-09-26,,基于新能源客车的主动服务能力,,,2018-09-26,2018-09-26,,{466c6362-fbf5-4f32-99d9-7a1929545529},1,工业和信息化部电信研究院（现中国信息通信研究院） 泰尔认证中心,CSAIII-002,{962150f7-165a-4a4e-b12f-2739f07d8ce3},0,0,0,0,,19,有效,是
/安徽省/合肥市,3eb8555f-9d33-46c6-9685-a0e52e5c3c94,CSAIII-00416IIIMS0001801,1,《信息化和工业化融合管理体系要求（试行）》（工业和信息化部公告 2014年第3号）,安徽安利材料科技股份有限公司,安徽省合肥市经济技术开发区繁华大道与创新大道交口,中国电子技术标准化研究院,北京市东城区安定门东大街1号,1,2016-02-15,2019-02-15,北京市东城区安定门东大街1号,敏捷高效的产供销协同能力,,,2016-02-15,2017-01-19,2017-01-19,{466c6362-fbf5-4f32-99d9-7a1929545529},1,中国电子技术标准化研究院,CSAIII-004,{af592507-3c2b-45de-8dd2-bfc2ccd660f4},0,0,0,0,,20,有效,是
/安徽省/六安市,09d66979-cec4-40c5-930d-fd909dcb97d9,CSAIII-00818IIIMS0012401,2,《信息化和工业化融合管理体系 要求》（GB/T 23001-2017）,安徽长安专用汽车制造有限公司,安徽省六安市经济开发区前进路以南经三北路以东,中国电力企业联合会科技开发服务中心,西城区广安门外大街168号朗琴国际A座五层,1,2018-11-15,2021-11-15,,专用汽车研发、生产过程的精细化物料管控能力,,,2018-11-15,2018-11-15,,{466c6362-fbf5-4f32-99d9-7a1929545529},1,中国电力企业联合会科技开发服务中心,CSAIII-008,{0cfec6ff-3b86-4c09-838f-2539ef93be4a},0,0,0,0,,21,有效,是
/安徽省/六安市,dfc3e213-da47-4d0e-abb3-a5e5a9dd0360,CSAIII-00218IIIMS0022101,2,《信息化和工业化融合管理体系 要求》（GB/T 23001-2017）,安徽长江精工装备科技有限公司,安徽省六安市经济技术开发区长江精工工业园,工业和信息化部电信研究院（现中国信息通信研究院） 泰尔认证中心,北京市海淀区花园北路52号,1,2018-11-28,2021-11-28,,供销存与财务一体化管控能力,,,2018-11-29,2018-11-29,,{466c6362-fbf5-4f32-99d9-7a1929545529},1,工业和信息化部电信研究院（现中国信息通信研究院） 泰尔认证中心,CSAIII-002,{fa5e5198-9cdc-49af-84c6-246a413e8f06},0,0,0,0,,22,有效,是
/安徽省/宿州市,f6b64265-ee08-4dcc-b131-9d2d6e8818a0,CSAIII-00518IIIMS0026601,2,《信息化和工业化融合管理体系 要求》（GB/T 23001-2017）,安徽车桥有限公司,安徽省宿州市汴河路3号,上海质量管理科学研究院  上海质量体系审核中心,上海市武夷路258号,1,2018-12-29,2021-12-29,,特种车桥购销存成本精细化管控能力,,,2018-12-29,2018-12-29,,{466c6362-fbf5-4f32-99d9-7a1929545529},1,上海质量管理科学研究院  上海质量体系审核中心,CSAIII-005,{1f017be7-7172-4fca-9d54-88fa33fec9f8},0,0,0,0,,23,有效,是
/安徽省/合肥市,e9cd6832-fd94-410c-9c5e-a65a285e2788,CSAIII-00217IIIMS0011001,2,《信息化和工业化融合管理体系 要求》（GB/T 23001-2017）,安徽大洋机械制造有限公司,安徽省合肥市经济技术开发区桃花工业园始信路2288号,工业和信息化部电信研究院（现中国信息通信研究院） 泰尔认证中心,北京市海淀区花园北路52号,1,2017-10-28,2020-10-28,北京市海淀区花园北路52号,位于安徽省合肥市经济技术开发区桃花工业园始信路2288号的安徽大洋机械制造有限公司， 与快速、准确响应客户需求的生产管控能力相关的两化融合管理活动。                                     ,,,2017-10-30,2017-10-31,2017-10-31,{466c6362-fbf5-4f32-99d9-7a1929545529},1,工业和信息化部电信研究院（现中国信息通信研究院） 泰尔认证中心,CSAIII-002,{c02d3a7f-9fb0-4382-9385-61a8be36dbb0},0,0,0,0,,24,有效,是
/安徽省/滁州市,32156d53-ada0-40f7-af4e-a7b7ffbaad4c,CSAIII-00516IIIMS0002401,1,《信息化和工业化融合管理体系要求（试行）》（工业和信息化部公告 2014年第3号）,安徽德力日用玻璃股份有限公司,安徽省滁州市凤阳工业园,上海质量管理科学研究院  上海质量体系审核中心,上海市武夷路258号,1,2016-05-18,2019-05-18,,日用玻璃器皿制造成本精细化管控能力,,,2016-05-18,2018-10-12,2017-07-24,{466c6362-fbf5-4f32-99d9-7a1929545529},1,上海质量管理科学研究院  上海质量体系审核中心,CSAIII-005,{a6b2669c-6c88-4345-8702-e7ca52cc2249},0,0,0,0,,25,有效,是
/安徽省/六安市,523808bc-0f0e-442e-ac84-e57e2406c4a4,CSAIII-00418IIIMS0025501,2,《信息化和工业化融合管理体系 要求》（GB/T 23001-2017）,安徽登克尔旅游用品有限公司,安徽省六安经济开发区皋城东路南,中国电子技术标准化研究院,北京市东城区安定门东大街1号,1,2018-04-14,2021-04-14,,财务与业务集成管控能力,,,2018-04-16,2018-04-16,,{466c6362-fbf5-4f32-99d9-7a1929545529},1,中国电子技术标准化研究院,CSAIII-004,{de240e6a-6f79-4d7b-a50a-e044196e45cf},0,0,0,0,,26,有效,是
/安徽省/滁州市,7fa1b09c-9e7b-4bbe-8f8c-21acda86d573,CSAIII-00218IIIMS0015101,2,《信息化和工业化融合管理体系 要求》（GB/T 23001-2017）,安徽电气集团股份有限公司,安徽省天长市经济开发区天汊路128号,工业和信息化部电信研究院（现中国信息通信研究院） 泰尔认证中心,北京市海淀区花园北路52号,1,2018-04-17,2021-04-17,,购销存与财务集成管控能力,,,2018-04-17,2018-04-17,,{466c6362-fbf5-4f32-99d9-7a1929545529},1,工业和信息化部电信研究院（现中国信息通信研究院） 泰尔认证中心,CSAIII-002,{8df11710-7bd9-4d30-a183-1074c95ab0f8},0,0,0,0,,27,有效,是
/安徽省/合肥市,61791e27-5770-4c14-afc2-b18c78f3979f,CSAIII-00918IIIMS0022901,1,《信息化和工业化融合管理体系要求（试行）》（工业和信息化部公告 2014年第3号）,安徽电信器材贸易工业有限责任公司,安徽省合肥市瑶海区郎溪路201号,北京国金衡信认证有限公司,北京市海淀区大柳树路17号富海国际港,1,2018-01-06,2021-01-06,,通信器材敏捷交付能力,,,2018-01-08,2018-01-08,2018-01-08,{466c6362-fbf5-4f32-99d9-7a1929545529},1,北京国金衡信认证有限公司,CSAIII-009,{d346aa93-b1a6-4697-a904-77847dcc0784},0,0,0,0,,28,有效,是
/安徽省/亳州市,78829067-e1ab-4714-a69f-57a7c3b11bbf,CSAIII-00518IIIMS0023801,2,《信息化和工业化融合管理体系 要求》（GB/T 23001-2017）,安徽东方帝维生物制品股份有限公司,安徽省亳州市经济开发区亳菊路889号,上海质量管理科学研究院  上海质量体系审核中心,上海市武夷路258号,1,2018-12-21,2021-12-21,,猪用疫苗生产的质量精细化管控能力,,,2018-12-21,2018-12-21,,{466c6362-fbf5-4f32-99d9-7a1929545529},1,上海质量管理科学研究院  上海质量体系审核中心,CSAIII-005,{b2553c29-a88a-4c0c-9767-1034a290714e},0,0,0,0,,29,有效,是
/安徽省/六安市,22e4496a-ac35-497f-a20e-1aa62ded7c3e,CSAIII-00818IIIMS0015101,2,《信息化和工业化融合管理体系 要求》（GB/T 23001-2017）,安徽东旭康图太阳能科技有限公司,金寨县现代产业园区梅山湖路以东、人民路以北,中国电力企业联合会科技开发服务中心,西城区广安门外大街168号朗琴国际A座五层,1,2018-12-21,2021-12-21,,光伏组件生产精细化管控能力,,,2018-12-21,2018-12-21,,{466c6362-fbf5-4f32-99d9-7a1929545529},1,中国电力企业联合会科技开发服务中心,CSAIII-008,{eb2aae5d-cd1e-4b17-8b44-1a41c0f14456},0,0,0,0,,30,有效,是
/安徽省/池州市,2eb94a1b-4f1f-4a00-baac-5a7ea04bf9a0,CSAIII-00318IIIMS0076601,2,《信息化和工业化融合管理体系 要求》（GB/T 23001-2017）,安徽东至广信农化有限公司,安徽省池州市东至经济开发区,工业和信息化部电子第五研究所 广州赛宝认证中心服务有限公司,广东省广州市天河区东莞庄路110号,1,2018-12-29,2021-12-29,,产供销财协同管控能力,,,2018-12-29,2018-12-29,,{466c6362-fbf5-4f32-99d9-7a1929545529},1,工业和信息化部电子第五研究所 广州赛宝认证中心服务有限公司,CSAIII-003,{f0f73ab9-86a2-4969-8326-e03a9f45c31f},0,0,0,0,,31,有效,是
/安徽省/宣城市,10e4aa8f-c56f-44b2-908a-199c33e6d6cc,CSAIII-00218IIIMS0016701,1,《信息化和工业化融合管理体系要求（试行）》（工业和信息化部公告 2014年第3号）,安徽动力源科技有限公司,安徽省郎溪县经济开发区金牛东路2号,工业和信息化部电信研究院（现中国信息通信研究院） 泰尔认证中心,北京市海淀区花园北路52号,1,2018-05-31,2021-05-31,,全面质量管控能力,,,2018-05-31,2018-05-31,,{466c6362-fbf5-4f32-99d9-7a1929545529},1,工业和信息化部电信研究院（现中国信息通信研究院） 泰尔认证中心,CSAIII-002,{99744457-2507-4dbf-88a6-a13dd248e211},0,0,0,0,,32,有效,是
/安徽省/亳州市,d14a1e59-aaae-46aa-8ee6-61a33a12302b,CSAIII-00818IIIMS0013201,2,《信息化和工业化融合管理体系 要求》（GB/T 23001-2017）,安徽方敏医药科技有限公司,安徽省亳州市工业园区长江路与研发路交口,中国电力企业联合会科技开发服务中心,西城区广安门外大街168号朗琴国际A座五层,1,2018-11-29,2021-11-29,,中药保健品财务业务一体化管控能力,,,2018-11-29,2018-11-29,,{466c6362-fbf5-4f32-99d9-7a1929545529},1,中国电力企业联合会科技开发服务中心,CSAIII-008,{ace9fb57-edd9-4088-88cf-0f379509cdb5},0,0,0,0,,33,有效,是
/安徽省/蚌埠市,26e2c48f-670b-4de0-90c1-ca695183717e,CSAIII-01018IIIMS0029601,2,《信息化和工业化融合管理体系 要求》（GB/T 23001-2017）,安徽方兴光电新材料科技有限公司,蚌埠市高新区高新路518号,江苏鸿信系统集成有限公司,江苏省南京市鼓楼区汉中路268号,1,2018-08-23,2021-08-23,,柔性导电膜制造过程的数字化监控能力,,,2018-08-23,2018-08-23,,{466c6362-fbf5-4f32-99d9-7a1929545529},1,江苏鸿信系统集成有限公司,CSAIII-010,{7d958fbd-9656-41d9-96e5-be152b9ca804},0,0,0,0,,34,有效,是
/安徽省/合肥市,84a34aca-3e35-4ec2-9fac-f23c98e6a0af,CSAIII-00318IIIMS0076101,2,《信息化和工业化融合管理体系 要求》（GB/T 23001-2017）,安徽丰乐农化有限责任公司,安徽省合肥市肥东县合肥循环经济示范园,工业和信息化部电子第五研究所 广州赛宝认证中心服务有限公司,广东省广州市天河区东莞庄路110号,1,2018-12-29,2021-12-29,,农药原药以及制剂产品的销售精细化管控能力,,,2018-12-29,2018-12-29,,{466c6362-fbf5-4f32-99d9-7a1929545529},1,工业和信息化部电子第五研究所 广州赛宝认证中心服务有限公司,CSAIII-003,{25e5bf5c-cac5-48de-925d-97fc71f43e72},0,0,0,0,,35,有效,是
/安徽省/亳州市,c82d5b42-4f92-4caa-bd40-6f3b8fc32e83,CSAIII-00918IIIMS0030701,1,《信息化和工业化融合管理体系要求（试行）》（工业和信息化部公告 2014年第3号）,安徽丰源车业有限公司,安徽省亳州市利辛县工业园区科技路6号,北京国金衡信认证有限公司,北京市海淀区大柳树路17号富海国际港,1,2018-05-05,2021-05-05,,通用货车挂车的供销存成本精细化管控能力,,,2018-05-07,2018-05-07,,{466c6362-fbf5-4f32-99d9-7a1929545529},1,北京国金衡信认证有限公司,CSAIII-009,{e9e3c02a-cf9e-4e04-87ec-b929b9d9cce3},0,0,0,0,,36,有效,是
/安徽省/阜阳市,8612b52a-d6c2-408a-83f9-c71fb2a5d81d,CSAIII-00318IIIMS0066601,2,《信息化和工业化融合管理体系 要求》（GB/T 23001-2017）,安徽枫慧金属股份有限公司,安徽省界首市西城工业区开源路36号,工业和信息化部电子第五研究所 广州赛宝认证中心服务有限公司,广东省广州市天河区东莞庄路110号,1,2018-11-28,2021-11-28,,财务业务一体化管控能力,,,2018-11-29,2018-11-29,,{466c6362-fbf5-4f32-99d9-7a1929545529},1,工业和信息化部电子第五研究所 广州赛宝认证中心服务有限公司,CSAIII-003,{1b8aa55b-4c22-4e19-a453-2701af753c9e},0,0,0,0,,37,有效,是
/安徽省/亳州市,9dc6e0b8-c737-42db-a896-52df4a956490,CSAIII-00518IIIMS0026201,2,《信息化和工业化融合管理体系 要求》（GB/T 23001-2017）,安徽福顺食品有限公司,安徽省亳州市涡阳县义门镇工业园,上海质量管理科学研究院  上海质量体系审核中心,上海市武夷路258号,1,2018-12-29,2021-12-29,,非物质文化遗产涡阳苔干的成本精细化管控能力,,,2018-12-29,2018-12-29,,{466c6362-fbf5-4f32-99d9-7a1929545529},1,上海质量管理科学研究院  上海质量体系审核中心,CSAIII-005,{e05b0b65-5b8d-4394-adb9-c6664e79a014},0,0,0,0,,38,有效,是
/安徽省/池州市,5e284d0d-1243-4b1b-991e-09419c95b589,CSAIII-00218IIIMS0021001,2,《信息化和工业化融合管理体系 要求》（GB/T 23001-2017）,安徽富田农化有限公司,安徽省池州市东至县香隅化工园区,工业和信息化部电信研究院（现中国信息通信研究院） 泰尔认证中心,北京市海淀区花园北路52号,1,2018-11-15,2021-11-15,,购销存与财务一体化能力,,,2018-11-15,2018-11-15,,{466c6362-fbf5-4f32-99d9-7a1929545529},1,工业和信息化部电信研究院（现中国信息通信研究院） 泰尔认证中心,CSAIII-002,{c186518f-0945-4ed5-ae59-90d1c8eeefc3},0,0,0,0,,39,有效,是
/安徽省/亳州市,428971e9-f181-48e5-b918-b41219380a4b,CSAIII-00417IIIMS0017701,1,《信息化和工业化融合管理体系要求（试行）》（工业和信息化部公告 2014年第3号）,安徽古井贡酒股份有限公司,安徽省 亳州市 古井镇,中国电子技术标准化研究院,北京市东城区安定门东大街1号,1,2017-12-19,2020-12-19,,基于客户信息的售后服务能力,,,2017-12-19,2017-12-19,2017-12-19,{466c6362-fbf5-4f32-99d9-7a1929545529},1,中国电子技术标准化研究院,CSAIII-004,{5ca4ec8d-ecaa-4729-90ec-582169d09d14},0,0,0,0,,40,有效,是
/安徽省/宣城市,a6963d93-4356-4c5b-8018-3b9384f494eb,CSAIII-00318IIIMS0053201,2,《信息化和工业化融合管理体系 要求》（GB/T 23001-2017）,安徽广信农化股份有限公司,中国安徽省广德县精细化工园,工业和信息化部电子第五研究所 广州赛宝认证中心服务有限公司,广东省广州市天河区东莞庄路110号,1,2018-08-23,2021-08-23,,财务业务一体化管控能力,,,2018-08-23,2018-08-23,,{466c6362-fbf5-4f32-99d9-7a1929545529},1,工业和信息化部电子第五研究所 广州赛宝认证中心服务有限公司,CSAIII-003,{b0b43b03-6781-4db3-8685-e283011ce91e},0,0,0,0,,41,有效,是
/安徽省/池州市,e741b680-1373-4d89-ace3-33eb981044bd,CSAIII-00218IIIMS0021701,2,《信息化和工业化融合管理体系 要求》（GB/T 23001-2017）,安徽国润茶业有限公司,安徽省池州市池口路33号,工业和信息化部电信研究院（现中国信息通信研究院） 泰尔认证中心,北京市海淀区花园北路52号,1,2018-11-23,2021-11-23,,基于批次的茶产品拼配管控能力,,,2018-11-23,2018-11-23,,{466c6362-fbf5-4f32-99d9-7a1929545529},1,工业和信息化部电信研究院（现中国信息通信研究院） 泰尔认证中心,CSAIII-002,{be1c76d9-ca04-4bd1-bb61-fbfac089020c},0,0,0,0,,42,有效,是
