id,wareid,cd,warename,basename,basenum,contprice,dealnum,enddate,jsd,orderdate,priceunit,countunit,createTime,updateTime,deleteFlag
36672,3,1,LNGZJ,5200.00,20.00,5200.00,20.00,2019-01-31,中海油浙江宁波LNG接收站-江浙沪皖,2019-01-04,元/吨,吨,2019-01-04 23:56:08,2019-01-04 23:56:08,0
36630,3,1,LNGZJ,5195.00,40.00,5195.00,40.00,2018-12-31,中海油浙江宁波LNG接收站-江浙沪皖,2018-12-28,元/吨,吨,2018-12-28 23:48:39,2018-12-28 23:48:39,0
36631,3,1,LNGZJ,5195.00,20.00,5195.00,20.00,2018-12-31,中海油浙江宁波LNG接收站-江浙沪皖,2018-12-28,元/吨,吨,2018-12-28 23:48:39,2018-12-28 23:48:39,0
36632,3,1,LNGZJ,5195.00,40.00,5195.00,40.00,2018-12-31,中海油浙江宁波LNG接收站-江浙沪皖,2018-12-28,元/吨,吨,2018-12-28 23:48:39,2018-12-28 23:48:39,0
36633,3,1,LNGZJ,5195.00,80.00,5195.00,80.00,2018-12-31,中海油浙江宁波LNG接收站-江浙沪皖,2018-12-28,元/吨,吨,2018-12-28 23:48:39,2018-12-28 23:48:39,0
36634,3,1,LNGZJ,5195.00,240.00,5195.00,240.00,2018-12-31,中海油浙江宁波LNG接收站-江浙沪皖,2018-12-28,元/吨,吨,2018-12-28 23:48:39,2018-12-28 23:48:39,0
36635,3,1,LNGZJ,5195.00,40.00,5195.00,40.00,2018-12-31,中海油浙江宁波LNG接收站-江浙沪皖,2018-12-28,元/吨,吨,2018-12-28 23:48:39,2018-12-28 23:48:39,0
36636,3,1,LNGZJ,5195.00,60.00,5195.00,60.00,2018-12-31,中海油浙江宁波LNG接收站-江浙沪皖,2018-12-28,元/吨,吨,2018-12-28 23:48:39,2018-12-28 23:48:39,0
36637,3,1,LNGZJ,5195.00,500.00,5195.00,500.00,2018-12-31,中海油浙江宁波LNG接收站-江浙沪皖,2018-12-28,元/吨,吨,2018-12-28 23:48:39,2018-12-28 23:48:39,0
36638,3,1,LNGZJ,5195.00,80.00,5195.00,80.00,2018-12-31,中海油浙江宁波LNG接收站-江浙沪皖,2018-12-28,元/吨,吨,2018-12-28 23:48:39,2018-12-28 23:48:39,0
36639,3,2,L-PNG,5403.00,271.30,5403.00,271.30,2018-12-31,,2018-12-28,元/吨,吨,2018-12-28 23:48:39,2018-12-28 23:48:39,0
36640,3,2,L-PNG,5403.00,19.00,5403.00,19.00,2018-12-31,,2018-12-28,元/吨,吨,2018-12-28 23:48:39,2018-12-28 23:48:39,0
36641,3,2,L-PNG,5403.00,2550.00,5403.00,2550.00,2018-12-31,,2018-12-28,元/吨,吨,2018-12-28 23:48:39,2018-12-28 23:48:39,0
36642,3,2,L-PNG,5403.00,100.00,5403.00,100.00,2018-12-31,,2018-12-28,元/吨,吨,2018-12-28 23:48:39,2018-12-28 23:48:39,0
36643,3,2,L-PNG,5403.00,15582.00,5403.00,15582.00,2018-12-31,,2018-12-28,元/吨,吨,2018-12-28 23:48:39,2018-12-28 23:48:39,0
36644,3,2,L-PNG,5403.00,610.00,5403.00,610.00,2018-12-31,,2018-12-28,元/吨,吨,2018-12-28 23:48:39,2018-12-28 23:48:39,0
36645,3,2,L-PNG,5403.00,170.00,5403.00,170.00,2018-12-31,,2018-12-28,元/吨,吨,2018-12-28 23:48:39,2018-12-28 23:48:39,0
36646,3,2,L-PNG,5403.00,10.00,5403.00,10.00,2018-12-31,,2018-12-28,元/吨,吨,2018-12-28 23:48:39,2018-12-28 23:48:39,0
36647,3,2,L-PNG,5403.00,1714.00,5403.00,1714.00,2018-12-31,,2018-12-28,元/吨,吨,2018-12-28 23:48:39,2018-12-28 23:48:39,0
36648,3,2,L-PNG,5403.00,80.00,5403.00,80.00,2018-12-31,北方,2018-12-28,元/吨,吨,2018-12-28 23:48:39,2018-12-28 23:48:39,0
36649,3,2,L-PNG,5403.00,52.00,5403.00,52.00,2018-12-31,北方,2018-12-28,元/吨,吨,2018-12-28 23:48:39,2018-12-28 23:48:39,0
36650,3,2,L-PNG,5403.00,2710.00,5403.00,2710.00,2018-12-31,北方,2018-12-28,元/吨,吨,2018-12-28 23:48:39,2018-12-28 23:48:39,0
36651,3,2,L-PNG,5403.00,162.00,5403.00,162.00,2018-12-31,北方,2018-12-28,元/吨,吨,2018-12-28 23:48:39,2018-12-28 23:48:39,0
36652,3,2,L-PNG,5403.00,2304.00,5403.00,2304.00,2018-12-31,北方,2018-12-28,元/吨,吨,2018-12-28 23:48:39,2018-12-28 23:48:39,0
36653,3,2,L-PNG,5403.00,120.00,5403.00,120.00,2018-12-31,北方,2018-12-28,元/吨,吨,2018-12-28 23:48:39,2018-12-28 23:48:39,0
36654,3,2,L-PNG,5403.00,290.00,5403.00,290.00,2018-12-31,北方,2018-12-28,元/吨,吨,2018-12-28 23:48:39,2018-12-28 23:48:39,0
36655,3,2,L-PNG,5403.00,340.00,5403.00,340.00,2018-12-31,,2018-12-28,元/吨,吨,2018-12-28 23:48:39,2018-12-28 23:48:39,0
36656,3,2,L-PNG,5403.00,45.00,5403.00,45.00,2018-12-31,,2018-12-28,元/吨,吨,2018-12-28 23:48:39,2018-12-28 23:48:39,0
36657,3,2,L-PNG,5403.00,20.00,5403.00,20.00,2018-12-31,北方,2018-12-28,元/吨,吨,2018-12-28 23:48:39,2018-12-28 23:48:39,0
36658,3,2,L-PNG,5403.00,1380.00,5403.00,1380.00,2018-12-31,北方,2018-12-28,元/吨,吨,2018-12-28 23:48:39,2018-12-28 23:48:39,0
36659,3,2,L-PNG,5403.00,430.00,5403.00,430.00,2018-12-31,,2018-12-28,元/吨,吨,2018-12-28 23:48:39,2018-12-28 23:48:39,0
36660,3,2,L-PNG,5403.00,355.00,5403.00,355.00,2018-12-31,,2018-12-28,元/吨,吨,2018-12-28 23:48:39,2018-12-28 23:48:39,0
36661,3,2,L-PNG,5403.00,136.00,5403.00,136.00,2018-12-31,,2018-12-28,元/吨,吨,2018-12-28 23:48:39,2018-12-28 23:48:39,0
36662,3,2,L-PNG,5403.00,235.00,5403.00,235.00,2018-12-31,北方,2018-12-28,元/吨,吨,2018-12-28 23:48:39,2018-12-28 23:48:39,0
36663,3,2,L-PNG,5403.00,480.00,5403.00,480.00,2018-12-31,,2018-12-28,元/吨,吨,2018-12-28 23:48:39,2018-12-28 23:48:39,0
36664,3,2,L-PNG,5403.00,73.00,5403.00,73.00,2018-12-31,北方,2018-12-28,元/吨,吨,2018-12-28 23:48:39,2018-12-28 23:48:39,0
36665,3,2,L-PNG,5403.00,67.00,5403.00,67.00,2018-12-31,北方,2018-12-28,元/吨,吨,2018-12-28 23:48:39,2018-12-28 23:48:39,0
36666,3,2,L-PNG,5403.00,338.00,5403.00,338.00,2018-12-31,北方,2018-12-28,元/吨,吨,2018-12-28 23:48:39,2018-12-28 23:48:39,0
36667,3,2,L-PNG,5403.00,580.00,5403.00,580.00,2018-12-31,北方,2018-12-28,元/吨,吨,2018-12-28 23:48:39,2018-12-28 23:48:39,0
36668,3,2,L-PNG,5403.00,470.00,5403.00,470.00,2018-12-31,北方,2018-12-28,元/吨,吨,2018-12-28 23:48:39,2018-12-28 23:48:39,0
36669,3,2,L-PNG,5403.00,170.00,5403.00,170.00,2018-12-31,北方,2018-12-28,元/吨,吨,2018-12-28 23:48:39,2018-12-28 23:48:39,0
36670,3,2,L-PNG,5403.00,68.00,5403.00,68.00,2018-12-31,北方,2018-12-28,元/吨,吨,2018-12-28 23:48:39,2018-12-28 23:48:39,0
36671,3,2,L-PNG,5403.00,697.62,5403.00,697.62,2018-12-31,北方,2018-12-28,元/吨,吨,2018-12-28 23:48:39,2018-12-28 23:48:39,0
36608,3,1,L-PNG,5181.00,410.00,5181.00,410.00,2018-12-31,东部,2018-12-26,元/吨,吨,2018-12-26 21:59:57,2018-12-26 21:59:57,0
36609,3,1,L-PNG,5181.00,136.00,5181.00,136.00,2018-12-31,东部,2018-12-26,元/吨,吨,2018-12-26 21:59:57,2018-12-26 21:59:57,0
36610,3,1,L-PNG,5181.00,138.00,5181.00,138.00,2018-12-31,东部,2018-12-26,元/吨,吨,2018-12-26 21:59:57,2018-12-26 21:59:57,0
36611,3,1,L-PNG,5181.00,500.00,5181.00,500.00,2018-12-31,东部,2018-12-26,元/吨,吨,2018-12-26 21:59:57,2018-12-26 21:59:57,0
36612,3,1,L-PNG,5181.00,286.00,5181.00,286.00,2018-12-31,东部,2018-12-26,元/吨,吨,2018-12-26 21:59:57,2018-12-26 21:59:57,0
36613,3,1,L-PNG,5181.00,500.00,5181.00,500.00,2018-12-31,东部,2018-12-26,元/吨,吨,2018-12-26 21:59:57,2018-12-26 21:59:57,0
36614,3,1,L-PNG,5181.00,56.00,5181.00,56.00,2018-12-31,东部,2018-12-26,元/吨,吨,2018-12-26 21:59:57,2018-12-26 21:59:57,0
36615,3,1,L-PNG,5181.00,128.00,5181.00,128.00,2018-12-31,东部,2018-12-26,元/吨,吨,2018-12-26 21:59:57,2018-12-26 21:59:57,0
36616,3,1,L-PNG,5181.00,500.00,5181.00,500.00,2018-12-31,东部,2018-12-26,元/吨,吨,2018-12-26 21:59:57,2018-12-26 21:59:57,0
36617,3,1,L-PNG,5181.00,227.00,5181.00,227.00,2018-12-31,东部,2018-12-26,元/吨,吨,2018-12-26 21:59:57,2018-12-26 21:59:57,0
36618,3,1,L-PNG,5181.00,16.00,5181.00,16.00,2018-12-31,东部,2018-12-26,元/吨,吨,2018-12-26 21:59:57,2018-12-26 21:59:57,0
36619,3,1,L-PNG,5181.00,50.00,5181.00,50.00,2018-12-31,东部,2018-12-26,元/吨,吨,2018-12-26 21:59:57,2018-12-26 21:59:57,0
36620,3,1,L-PNG,5181.00,250.00,5181.00,250.00,2018-12-31,东部,2018-12-26,元/吨,吨,2018-12-26 21:59:57,2018-12-26 21:59:57,0
36621,3,1,L-PNG,5181.00,50.00,5181.00,50.00,2018-12-31,东部,2018-12-26,元/吨,吨,2018-12-26 21:59:57,2018-12-26 21:59:57,0
36622,3,1,L-PNG,5181.00,150.00,5181.00,150.00,2018-12-31,东部,2018-12-26,元/吨,吨,2018-12-26 21:59:57,2018-12-26 21:59:57,0
36623,3,1,L-PNG,5181.00,122.00,5181.00,122.00,2018-12-31,东部,2018-12-26,元/吨,吨,2018-12-26 21:59:57,2018-12-26 21:59:57,0
36624,3,1,L-PNG,5181.00,500.00,5181.00,500.00,2018-12-31,东部,2018-12-26,元/吨,吨,2018-12-26 21:59:57,2018-12-26 21:59:57,0
36625,3,1,L-PNG,5181.00,500.00,5181.00,500.00,2018-12-31,东部,2018-12-26,元/吨,吨,2018-12-26 21:59:57,2018-12-26 21:59:57,0
36626,3,1,L-PNG,5181.00,500.00,5181.00,500.00,2018-12-31,东部,2018-12-26,元/吨,吨,2018-12-26 21:59:57,2018-12-26 21:59:57,0
36627,3,1,L-PNG,5181.00,300.00,5181.00,300.00,2018-12-31,东部,2018-12-26,元/吨,吨,2018-12-26 21:59:57,2018-12-26 21:59:57,0
36628,3,1,L-PNG,5181.00,500.00,5181.00,500.00,2018-12-31,东部,2018-12-26,元/吨,吨,2018-12-26 21:59:57,2018-12-26 21:59:57,0
36440,3,1,LNGZJ,5195.00,240.00,5195.00,240.00,2018-12-31,中海油浙江宁波LNG接收站-江浙沪皖,2018-12-26,元/吨,吨,2018-12-26 21:59:57,2018-12-26 21:59:57,0
36441,3,1,LNGZJ,5195.00,160.00,5195.00,160.00,2018-12-31,中海油浙江宁波LNG接收站-江浙沪皖,2018-12-26,元/吨,吨,2018-12-26 21:59:57,2018-12-26 21:59:57,0
36442,3,1,L-PNG,5181.00,10.00,5181.00,10.00,2018-12-31,东部,2018-12-26,元/吨,吨,2018-12-26 21:59:57,2018-12-26 21:59:57,0
36443,3,1,L-PNG,5181.00,3.00,5181.00,3.00,2018-12-31,东部,2018-12-26,元/吨,吨,2018-12-26 21:59:57,2018-12-26 21:59:57,0
36444,3,1,L-PNG,5181.00,10.00,5181.00,10.00,2018-12-31,东部,2018-12-26,元/吨,吨,2018-12-26 21:59:57,2018-12-26 21:59:57,0
36445,3,1,L-PNG,5181.00,400.00,5181.00,400.00,2018-12-31,东部,2018-12-26,元/吨,吨,2018-12-26 21:59:57,2018-12-26 21:59:57,0
36446,3,1,L-PNG,5181.00,500.00,5181.00,500.00,2018-12-31,东部,2018-12-26,元/吨,吨,2018-12-26 21:59:57,2018-12-26 21:59:57,0
36447,3,1,L-PNG,5181.00,270.00,5181.00,270.00,2018-12-31,东部,2018-12-26,元/吨,吨,2018-12-26 21:59:57,2018-12-26 21:59:57,0
36448,3,1,L-PNG,5181.00,60.00,5181.00,60.00,2018-12-31,东部,2018-12-26,元/吨,吨,2018-12-26 21:59:57,2018-12-26 21:59:57,0
36449,3,1,L-PNG,5181.00,170.00,5181.00,170.00,2018-12-31,东部,2018-12-26,元/吨,吨,2018-12-26 21:59:57,2018-12-26 21:59:57,0
36450,3,1,L-PNG,5181.00,400.00,5181.00,400.00,2018-12-31,东部,2018-12-26,元/吨,吨,2018-12-26 21:59:57,2018-12-26 21:59:57,0
36451,3,1,L-PNG,5181.00,210.00,5181.00,210.00,2018-12-31,东部,2018-12-26,元/吨,吨,2018-12-26 21:59:57,2018-12-26 21:59:57,0
36452,3,1,L-PNG,5181.00,500.00,5181.00,500.00,2018-12-31,东部,2018-12-26,元/吨,吨,2018-12-26 21:59:57,2018-12-26 21:59:57,0
36453,3,1,L-PNG,5181.00,500.00,5181.00,500.00,2018-12-31,东部,2018-12-26,元/吨,吨,2018-12-26 21:59:57,2018-12-26 21:59:57,0
36454,3,1,L-PNG,5181.00,84.00,5181.00,84.00,2018-12-31,东部,2018-12-26,元/吨,吨,2018-12-26 21:59:57,2018-12-26 21:59:57,0
36455,3,1,L-PNG,5181.00,470.00,5181.00,470.00,2018-12-31,东部,2018-12-26,元/吨,吨,2018-12-26 21:59:57,2018-12-26 21:59:57,0
36456,3,1,L-PNG,5181.00,240.00,5181.00,240.00,2018-12-31,东部,2018-12-26,元/吨,吨,2018-12-26 21:59:57,2018-12-26 21:59:57,0
36457,3,1,L-PNG,5181.00,260.00,5181.00,260.00,2018-12-31,东部,2018-12-26,元/吨,吨,2018-12-26 21:59:57,2018-12-26 21:59:57,0
36458,3,1,L-PNG,5181.00,450.00,5181.00,450.00,2018-12-31,东部,2018-12-26,元/吨,吨,2018-12-26 21:59:57,2018-12-26 21:59:57,0
36459,3,1,L-PNG,5181.00,210.00,5181.00,210.00,2018-12-31,东部,2018-12-26,元/吨,吨,2018-12-26 21:59:57,2018-12-26 21:59:57,0
36460,3,1,L-PNG,5181.00,290.00,5181.00,290.00,2018-12-31,东部,2018-12-26,元/吨,吨,2018-12-26 21:59:57,2018-12-26 21:59:57,0
36461,3,1,L-PNG,5181.00,500.00,5181.00,500.00,2018-12-31,东部,2018-12-26,元/吨,吨,2018-12-26 21:59:57,2018-12-26 21:59:57,0
36462,3,1,L-PNG,5181.00,350.00,5181.00,350.00,2018-12-31,东部,2018-12-26,元/吨,吨,2018-12-26 21:59:57,2018-12-26 21:59:57,0
36463,3,1,L-PNG,5181.00,500.00,5181.00,500.00,2018-12-31,东部,2018-12-26,元/吨,吨,2018-12-26 21:59:57,2018-12-26 21:59:57,0
36464,3,1,L-PNG,5181.00,40.00,5181.00,40.00,2018-12-31,东部,2018-12-26,元/吨,吨,2018-12-26 21:59:57,2018-12-26 21:59:57,0
36465,3,1,L-PNG,5181.00,40.00,5181.00,40.00,2018-12-31,东部,2018-12-26,元/吨,吨,2018-12-26 21:59:57,2018-12-26 21:59:57,0
36466,3,1,L-PNG,5181.00,237.00,5181.00,237.00,2018-12-31,东部,2018-12-26,元/吨,吨,2018-12-26 21:59:57,2018-12-26 21:59:57,0
36467,3,1,L-PNG,5181.00,33.00,5181.00,33.00,2018-12-31,东部,2018-12-26,元/吨,吨,2018-12-26 21:59:57,2018-12-26 21:59:57,0
36468,3,1,L-PNG,5181.00,500.00,5181.00,500.00,2018-12-31,东部,2018-12-26,元/吨,吨,2018-12-26 21:59:57,2018-12-26 21:59:57,0
36469,3,1,L-PNG,5181.00,102.00,5181.00,102.00,2018-12-31,东部,2018-12-26,元/吨,吨,2018-12-26 21:59:57,2018-12-26 21:59:57,0
36470,3,1,L-PNG,5181.00,145.00,5181.00,145.00,2018-12-31,东部,2018-12-26,元/吨,吨,2018-12-26 21:59:57,2018-12-26 21:59:57,0
36471,3,1,L-PNG,5181.00,367.00,5181.00,367.00,2018-12-31,东部,2018-12-26,元/吨,吨,2018-12-26 21:59:57,2018-12-26 21:59:57,0
36472,3,1,L-PNG,5181.00,49.00,5181.00,49.00,2018-12-31,东部,2018-12-26,元/吨,吨,2018-12-26 21:59:57,2018-12-26 21:59:57,0
36473,3,1,L-PNG,5181.00,6.00,5181.00,6.00,2018-12-31,东部,2018-12-26,元/吨,吨,2018-12-26 21:59:57,2018-12-26 21:59:57,0
36474,3,1,L-PNG,5181.00,500.00,5181.00,500.00,2018-12-31,东部,2018-12-26,元/吨,吨,2018-12-26 21:59:57,2018-12-26 21:59:57,0
36475,3,1,L-PNG,5181.00,500.00,5181.00,500.00,2018-12-31,东部,2018-12-26,元/吨,吨,2018-12-26 21:59:57,2018-12-26 21:59:57,0
36476,3,1,L-PNG,5181.00,500.00,5181.00,500.00,2018-12-31,东部,2018-12-26,元/吨,吨,2018-12-26 21:59:57,2018-12-26 21:59:57,0
36477,3,1,L-PNG,5181.00,300.00,5181.00,300.00,2018-12-31,东部,2018-12-26,元/吨,吨,2018-12-26 21:59:57,2018-12-26 21:59:57,0
36478,3,1,L-PNG,5181.00,500.00,5181.00,500.00,2018-12-31,东部,2018-12-26,元/吨,吨,2018-12-26 21:59:57,2018-12-26 21:59:57,0
36479,3,1,L-PNG,5181.00,16.00,5181.00,16.00,2018-12-31,东部,2018-12-26,元/吨,吨,2018-12-26 21:59:57,2018-12-26 21:59:57,0
36480,3,1,L-PNG,5181.00,500.00,5181.00,500.00,2018-12-31,东部,2018-12-26,元/吨,吨,2018-12-26 21:59:57,2018-12-26 21:59:57,0
36481,3,1,L-PNG,5181.00,305.00,5181.00,305.00,2018-12-31,东部,2018-12-26,元/吨,吨,2018-12-26 21:59:57,2018-12-26 21:59:57,0
36482,3,1,L-PNG,5181.00,47.00,5181.00,47.00,2018-12-31,东部,2018-12-26,元/吨,吨,2018-12-26 21:59:57,2018-12-26 21:59:57,0
36483,3,1,L-PNG,5181.00,68.00,5181.00,68.00,2018-12-31,东部,2018-12-26,元/吨,吨,2018-12-26 21:59:57,2018-12-26 21:59:57,0
36484,3,1,L-PNG,5181.00,350.00,5181.00,350.00,2018-12-31,东部,2018-12-26,元/吨,吨,2018-12-26 21:59:57,2018-12-26 21:59:57,0
36485,3,1,L-PNG,5181.00,500.00,5181.00,500.00,2018-12-31,东部,2018-12-26,元/吨,吨,2018-12-26 21:59:57,2018-12-26 21:59:57,0
36486,3,1,L-PNG,5181.00,500.00,5181.00,500.00,2018-12-31,东部,2018-12-26,元/吨,吨,2018-12-26 21:59:57,2018-12-26 21:59:57,0
36487,3,1,L-PNG,5181.00,500.00,5181.00,500.00,2018-12-31,东部,2018-12-26,元/吨,吨,2018-12-26 21:59:57,2018-12-26 21:59:57,0
36488,3,1,L-PNG,5181.00,500.00,5181.00,500.00,2018-12-31,东部,2018-12-26,元/吨,吨,2018-12-26 21:59:57,2018-12-26 21:59:57,0
36489,3,1,L-PNG,5181.00,276.00,5181.00,276.00,2018-12-31,东部,2018-12-26,元/吨,吨,2018-12-26 21:59:57,2018-12-26 21:59:57,0
36490,3,1,L-PNG,5181.00,500.00,5181.00,500.00,2018-12-31,东部,2018-12-26,元/吨,吨,2018-12-26 21:59:57,2018-12-26 21:59:57,0
36491,3,1,L-PNG,5181.00,84.00,5181.00,84.00,2018-12-31,东部,2018-12-26,元/吨,吨,2018-12-26 21:59:57,2018-12-26 21:59:57,0
36492,3,1,L-PNG,5181.00,500.00,5181.00,500.00,2018-12-31,东部,2018-12-26,元/吨,吨,2018-12-26 21:59:57,2018-12-26 21:59:57,0
36493,3,1,L-PNG,5181.00,500.00,5181.00,500.00,2018-12-31,东部,2018-12-26,元/吨,吨,2018-12-26 21:59:57,2018-12-26 21:59:57,0
36494,3,1,L-PNG,5181.00,136.00,5181.00,136.00,2018-12-31,东部,2018-12-26,元/吨,吨,2018-12-26 21:59:57,2018-12-26 21:59:57,0
36495,3,1,L-PNG,5181.00,127.00,5181.00,127.00,2018-12-31,东部,2018-12-26,元/吨,吨,2018-12-26 21:59:57,2018-12-26 21:59:57,0
36496,3,1,L-PNG,5181.00,300.00,5181.00,300.00,2018-12-31,东部,2018-12-26,元/吨,吨,2018-12-26 21:59:57,2018-12-26 21:59:57,0
36497,3,1,L-PNG,5181.00,500.00,5181.00,500.00,2018-12-31,东部,2018-12-26,元/吨,吨,2018-12-26 21:59:57,2018-12-26 21:59:57,0
36498,3,1,L-PNG,5181.00,500.00,5181.00,500.00,2018-12-31,东部,2018-12-26,元/吨,吨,2018-12-26 21:59:57,2018-12-26 21:59:57,0
36499,3,1,L-PNG,5181.00,500.00,5181.00,500.00,2018-12-31,东部,2018-12-26,元/吨,吨,2018-12-26 21:59:57,2018-12-26 21:59:57,0
36500,3,1,L-PNG,5181.00,500.00,5181.00,500.00,2018-12-31,东部,2018-12-26,元/吨,吨,2018-12-26 21:59:57,2018-12-26 21:59:57,0
36501,3,1,L-PNG,5181.00,500.00,5181.00,500.00,2018-12-31,东部,2018-12-26,元/吨,吨,2018-12-26 21:59:57,2018-12-26 21:59:57,0
36502,3,1,L-PNG,5181.00,500.00,5181.00,500.00,2018-12-31,东部,2018-12-26,元/吨,吨,2018-12-26 21:59:57,2018-12-26 21:59:57,0
36503,3,1,L-PNG,5181.00,500.00,5181.00,500.00,2018-12-31,东部,2018-12-26,元/吨,吨,2018-12-26 21:59:57,2018-12-26 21:59:57,0
36504,3,1,L-PNG,5181.00,500.00,5181.00,500.00,2018-12-31,东部,2018-12-26,元/吨,吨,2018-12-26 21:59:57,2018-12-26 21:59:57,0
36505,3,1,L-PNG,5181.00,500.00,5181.00,500.00,2018-12-31,东部,2018-12-26,元/吨,吨,2018-12-26 21:59:57,2018-12-26 21:59:57,0
36506,3,1,L-PNG,5181.00,500.00,5181.00,500.00,2018-12-31,东部,2018-12-26,元/吨,吨,2018-12-26 21:59:57,2018-12-26 21:59:57,0
36507,3,1,L-PNG,5181.00,500.00,5181.00,500.00,2018-12-31,东部,2018-12-26,元/吨,吨,2018-12-26 21:59:57,2018-12-26 21:59:57,0
36508,3,1,L-PNG,5181.00,500.00,5181.00,500.00,2018-12-31,东部,2018-12-26,元/吨,吨,2018-12-26 21:59:57,2018-12-26 21:59:57,0
36509,3,1,L-PNG,5181.00,500.00,5181.00,500.00,2018-12-31,东部,2018-12-26,元/吨,吨,2018-12-26 21:59:57,2018-12-26 21:59:57,0
36510,3,1,L-PNG,5181.00,500.00,5181.00,500.00,2018-12-31,东部,2018-12-26,元/吨,吨,2018-12-26 21:59:57,2018-12-26 21:59:57,0
36511,3,1,L-PNG,5181.00,500.00,5181.00,500.00,2018-12-31,东部,2018-12-26,元/吨,吨,2018-12-26 21:59:57,2018-12-26 21:59:57,0
36512,3,1,L-PNG,5181.00,500.00,5181.00,500.00,2018-12-31,东部,2018-12-26,元/吨,吨,2018-12-26 21:59:57,2018-12-26 21:59:57,0
36513,3,1,L-PNG,5181.00,500.00,5181.00,500.00,2018-12-31,东部,2018-12-26,元/吨,吨,2018-12-26 21:59:57,2018-12-26 21:59:57,0
36514,3,1,L-PNG,5181.00,500.00,5181.00,500.00,2018-12-31,东部,2018-12-26,元/吨,吨,2018-12-26 21:59:57,2018-12-26 21:59:57,0
36515,3,1,L-PNG,5181.00,500.00,5181.00,500.00,2018-12-31,东部,2018-12-26,元/吨,吨,2018-12-26 21:59:57,2018-12-26 21:59:57,0
36516,3,1,L-PNG,5181.00,500.00,5181.00,500.00,2018-12-31,东部,2018-12-26,元/吨,吨,2018-12-26 21:59:57,2018-12-26 21:59:57,0
36517,3,1,L-PNG,5181.00,500.00,5181.00,500.00,2018-12-31,东部,2018-12-26,元/吨,吨,2018-12-26 21:59:57,2018-12-26 21:59:57,0
36518,3,1,L-PNG,5181.00,500.00,5181.00,500.00,2018-12-31,东部,2018-12-26,元/吨,吨,2018-12-26 21:59:57,2018-12-26 21:59:57,0
36519,3,1,L-PNG,5181.00,500.00,5181.00,500.00,2018-12-31,东部,2018-12-26,元/吨,吨,2018-12-26 21:59:57,2018-12-26 21:59:57,0
36520,3,1,L-PNG,5181.00,500.00,5181.00,500.00,2018-12-31,东部,2018-12-26,元/吨,吨,2018-12-26 21:59:57,2018-12-26 21:59:57,0
36521,3,1,L-PNG,5181.00,500.00,5181.00,500.00,2018-12-31,东部,2018-12-26,元/吨,吨,2018-12-26 21:59:57,2018-12-26 21:59:57,0
36522,3,1,L-PNG,5181.00,500.00,5181.00,500.00,2018-12-31,东部,2018-12-26,元/吨,吨,2018-12-26 21:59:57,2018-12-26 21:59:57,0
36523,3,1,L-PNG,5181.00,500.00,5181.00,500.00,2018-12-31,东部,2018-12-26,元/吨,吨,2018-12-26 21:59:57,2018-12-26 21:59:57,0
36524,3,1,L-PNG,5181.00,500.00,5181.00,500.00,2018-12-31,东部,2018-12-26,元/吨,吨,2018-12-26 21:59:57,2018-12-26 21:59:57,0
36525,3,1,L-PNG,5181.00,500.00,5181.00,500.00,2018-12-31,东部,2018-12-26,元/吨,吨,2018-12-26 21:59:57,2018-12-26 21:59:57,0
36526,3,1,L-PNG,5181.00,500.00,5181.00,500.00,2018-12-31,东部,2018-12-26,元/吨,吨,2018-12-26 21:59:57,2018-12-26 21:59:57,0
36527,3,1,L-PNG,5181.00,500.00,5181.00,500.00,2018-12-31,东部,2018-12-26,元/吨,吨,2018-12-26 21:59:57,2018-12-26 21:59:57,0
36528,3,1,L-PNG,5181.00,500.00,5181.00,500.00,2018-12-31,东部,2018-12-26,元/吨,吨,2018-12-26 21:59:57,2018-12-26 21:59:57,0
36529,3,1,L-PNG,5181.00,500.00,5181.00,500.00,2018-12-31,东部,2018-12-26,元/吨,吨,2018-12-26 21:59:57,2018-12-26 21:59:57,0
36530,3,1,L-PNG,5181.00,500.00,5181.00,500.00,2018-12-31,东部,2018-12-26,元/吨,吨,2018-12-26 21:59:57,2018-12-26 21:59:57,0
36531,3,1,L-PNG,5181.00,500.00,5181.00,500.00,2018-12-31,东部,2018-12-26,元/吨,吨,2018-12-26 21:59:57,2018-12-26 21:59:57,0
36532,3,1,L-PNG,5181.00,500.00,5181.00,500.00,2018-12-31,东部,2018-12-26,元/吨,吨,2018-12-26 21:59:57,2018-12-26 21:59:57,0
36533,3,1,L-PNG,5181.00,500.00,5181.00,500.00,2018-12-31,东部,2018-12-26,元/吨,吨,2018-12-26 21:59:57,2018-12-26 21:59:57,0
36534,3,1,L-PNG,5181.00,500.00,5181.00,500.00,2018-12-31,东部,2018-12-26,元/吨,吨,2018-12-26 21:59:57,2018-12-26 21:59:57,0
36535,3,1,L-PNG,5181.00,500.00,5181.00,500.00,2018-12-31,东部,2018-12-26,元/吨,吨,2018-12-26 21:59:57,2018-12-26 21:59:57,0
36536,3,1,L-PNG,5181.00,500.00,5181.00,500.00,2018-12-31,东部,2018-12-26,元/吨,吨,2018-12-26 21:59:57,2018-12-26 21:59:57,0
36537,3,1,L-PNG,5181.00,500.00,5181.00,500.00,2018-12-31,东部,2018-12-26,元/吨,吨,2018-12-26 21:59:57,2018-12-26 21:59:57,0
